source,source_id,flagged_fragrance,flagged_parabens,flagged_sulfates,flagged_phthalates,flagged_alcohol,flagged_silicones
sephora,P122782,False,False,True,False,False,True
sephora,P503747,False,False,False,False,False,False
sephora,P417984,False,False,False,False,False,False
sephora,P232327,False,False,False,False,False,True
sephora,P122876,False,False,False,False,True,False
sephora,P122651,False,False,False,False,True,False
sephora,P432243,False,False,True,False,False,True
sephora,P122767,False,False,False,False,False,True
sephora,P398717,False,False,False,False,False,True
sephora,P416824,False,False,False,False,False,True
sephora,P377576,False,False,True,False,False,True
sephora,P443383,False,False,False,False,False,False
sephora,P302900,False,False,False,False,False,True
sephora,P392472,False,False,False,False,False,False
sephora,P407040,False,False,False,False,False,True
sephora,P393501,False,False,True,False,False,False
sephora,P463613,False,False,False,False,False,True
sephora,P374115,False,False,False,False,True,True
sephora,P455622,False,False,False,False,False,True
sephora,P474940,False,False,False,False,False,True
sephora,P456991,False,False,False,False,False,True
sephora,P410101,False,False,False,False,False,True
sephora,P407381,False,False,False,False,False,True
sephora,P448563,False,False,False,False,False,True
sephora,P409920,False,False,False,False,False,False
sephora,P309409,False,False,False,False,False,True
sephora,P417323,False,False,False,False,False,False
sephora,P405286,False,False,False,False,False,True
sephora,P439648,False,False,False,False,False,True
sephora,P469451,False,False,True,False,False,False
sephora,P456992,False,False,False,False,False,True
sephora,P500771,False,False,False,False,False,True
sephora,P376946,False,False,False,False,False,True
sephora,P448565,False,False,True,False,True,True
sephora,P467608,False,False,False,False,False,True
sephora,P469452,False,False,False,False,False,False
sephora,P405825,False,False,True,False,False,True
sephora,P439099,False,False,False,False,True,False
sephora,P405285,False,False,False,False,False,True
sephora,P439098,False,False,False,False,True,False
sephora,P480289,False,False,False,False,False,True
sephora,P481668,False,False,False,False,True,False
sephora,P406656,False,False,True,False,False,False
sephora,P504674,False,False,False,False,False,True
sephora,P500098,False,False,False,False,False,False
sephora,P500114,False,False,False,False,False,False
sephora,P500094,False,False,False,False,False,False
sephora,P500113,False,False,False,False,False,False
sephora,P500109,False,False,False,False,False,False
sephora,P500096,False,False,False,False,False,False
sephora,P500106,False,False,False,False,False,False
sephora,P500120,False,False,False,False,False,False
sephora,P500116,False,False,False,False,False,False
sephora,P429516,True,False,False,False,False,False
sephora,P396623,False,False,False,False,False,False
sephora,P468640,False,False,False,False,False,False
sephora,P418221,True,False,False,False,True,False
sephora,P455618,False,False,False,False,False,False
sephora,P452002,False,False,False,False,False,True
sephora,P483057,False,False,False,False,False,False
sephora,P482259,True,False,False,False,False,False
sephora,P483078,False,False,False,False,True,False
sephora,P482258,False,False,False,False,False,False
sephora,P482256,False,False,False,False,False,True
sephora,P500880,False,False,False,False,False,True
sephora,P472021,False,False,False,False,False,False
sephora,P472023,False,False,False,False,False,False
sephora,P472025,False,False,False,False,False,False
sephora,P482260,False,False,False,False,False,False
sephora,P472024,False,False,False,False,False,False
sephora,P472022,False,False,False,False,False,False
sephora,P469454,False,False,False,False,False,False
sephora,P448181,False,False,False,False,False,False
sephora,P429043,False,False,False,False,False,False
sephora,P423688,False,False,False,False,False,False
sephora,P423148,False,False,False,False,False,False
sephora,P453930,False,False,False,False,False,False
sephora,P423136,False,False,False,False,False,False
sephora,P443370,False,False,False,False,False,False
sephora,P500240,False,False,False,False,False,False
sephora,P445832,False,False,False,False,False,False
sephora,P443359,False,False,False,False,False,True
sephora,P423142,False,False,False,False,False,True
sephora,P423130,False,False,False,False,False,True
sephora,P456582,False,False,False,False,False,True
sephora,P481697,False,False,False,False,False,False
sephora,P474822,False,False,False,False,False,False
sephora,P472810,False,False,False,False,False,False
sephora,P503814,False,False,False,False,False,False
sephora,P445833,False,False,False,False,False,False
sephora,P462344,False,False,False,False,False,False
sephora,P423150,False,False,False,False,False,True
sephora,P467111,False,False,False,False,False,False
sephora,P423123,False,False,False,False,False,True
sephora,P469118,False,False,False,False,False,False
sephora,P479692,False,False,True,False,False,False
sephora,P475086,False,False,False,False,False,False
sephora,P502326,False,False,False,False,False,True
sephora,P423135,False,False,False,False,False,True
sephora,P428240,False,False,False,False,False,True
sephora,P423134,False,False,False,False,False,True
sephora,P423127,False,False,False,False,False,False
sephora,P505139,False,False,False,False,False,False
sephora,P443369,False,False,False,False,False,True
sephora,P423125,False,False,False,False,False,True
sephora,P443358,False,False,False,False,False,True
sephora,P449177,False,False,False,False,False,False
sephora,P443366,False,False,False,False,False,True
sephora,P423143,False,False,False,False,False,True
sephora,P423690,False,False,True,False,False,False
sephora,P456569,False,False,False,False,False,False
sephora,P423145,False,False,False,False,False,True
sephora,P467112,False,False,False,False,False,False
sephora,P445822,False,False,False,False,False,True
sephora,P415619,True,False,True,False,False,True
sephora,P472028,True,False,False,False,False,False
sephora,P467945,True,False,False,False,False,True
sephora,P454806,True,False,False,False,False,True
sephora,P480162,False,False,False,False,False,True
sephora,P481972,True,False,False,False,False,False
sephora,P503999,True,False,False,False,False,False
sephora,P428255,True,False,False,False,False,False
sephora,P427729,True,False,False,False,False,True
sephora,P423264,True,False,False,False,False,False
sephora,P375354,True,False,False,False,False,True
sephora,P416728,True,False,True,False,False,True
sephora,P417604,True,False,False,False,False,False
sephora,P429676,True,False,False,False,False,False
sephora,P480600,False,False,False,False,False,False
sephora,P440923,True,False,False,False,False,True
sephora,P408542,True,False,False,False,False,False
sephora,P454807,True,False,False,False,False,True
sephora,P427731,True,False,False,False,False,False
sephora,P429675,True,False,True,False,False,False
sephora,P427732,True,False,False,False,False,True
sephora,P476432,True,False,False,False,False,False
sephora,P444987,True,False,False,False,False,True
sephora,P481970,True,False,False,False,False,False
sephora,P440922,True,False,False,False,False,True
sephora,P481971,True,False,False,False,False,True
sephora,P481077,True,False,False,False,False,False
sephora,P504053,True,False,False,False,False,False
sephora,P447212,False,False,False,False,False,False
sephora,P447782,False,False,False,False,False,True
sephora,P447781,False,False,False,False,False,True
sephora,P464233,False,False,False,False,False,True
sephora,P447785,False,False,False,False,False,False
sephora,P447783,False,False,False,False,False,False
sephora,P447789,False,False,False,False,False,True
sephora,P448554,False,False,False,False,False,False
sephora,P448711,False,False,False,False,False,False
sephora,P447790,False,False,False,False,False,False
sephora,P456997,False,False,False,False,False,False
sephora,P447787,False,False,False,False,False,False
sephora,P481973,False,False,False,False,False,False
sephora,P448715,False,False,False,False,False,False
sephora,P469200,False,False,False,False,False,False
sephora,P448553,False,False,False,False,False,True
sephora,P448558,False,False,False,False,False,True
sephora,P447788,False,False,False,False,False,True
sephora,P448557,False,False,False,False,False,False
sephora,P448542,False,False,True,False,True,False
sephora,P449601,False,False,False,False,False,False
sephora,P454375,False,False,False,False,False,False
sephora,P448548,False,False,False,False,False,False
sephora,P448545,False,False,False,False,False,False
sephora,P448546,False,False,False,False,False,False
sephora,P448549,False,False,False,False,False,False
sephora,P448544,False,False,False,False,False,False
sephora,P474036,False,False,False,False,False,False
sephora,P471017,False,False,False,False,False,False
sephora,P448713,False,False,True,False,False,True
sephora,P448551,False,False,False,False,False,True
sephora,P477150,False,False,False,False,False,False
sephora,P448550,False,False,False,False,False,True
sephora,P448547,False,False,False,False,False,False
sephora,P504011,False,False,False,False,False,False
sephora,P427397,False,False,False,False,False,True
sephora,P391802,False,False,False,False,False,False
sephora,P397310,False,False,False,False,True,False
sephora,P411254,False,False,False,False,False,True
sephora,P435209,False,False,False,False,True,True
sephora,P429662,False,False,True,False,True,False
sephora,P470217,False,False,False,False,False,True
sephora,P467614,False,False,False,False,False,False
sephora,P383053,False,False,False,False,False,True
sephora,P460758,False,False,False,False,False,False
sephora,P417625,False,False,False,False,False,True
sephora,P444225,False,False,False,False,False,False
sephora,P429661,False,False,True,False,True,True
sephora,P383051,False,False,False,False,False,True
sephora,P453822,False,False,False,False,False,False
sephora,P448710,False,False,True,False,False,False
sephora,P502640,False,False,False,False,False,False
sephora,P383054,False,False,True,False,True,False
sephora,P442001,False,False,False,False,False,True
sephora,P442263,False,False,False,False,False,True
sephora,P476570,False,False,False,False,False,False
sephora,P435790,False,False,False,False,True,True
sephora,P504411,False,False,False,False,False,False
sephora,P500151,False,False,False,False,False,False
sephora,P269122,True,False,False,False,True,False
sephora,P447592,False,False,False,False,False,False
sephora,P377533,True,False,False,False,True,False
sephora,P461439,False,False,False,False,False,False
sephora,P481340,False,False,False,False,False,False
sephora,P474825,False,False,False,False,False,False
sephora,P474826,False,False,False,False,False,False
sephora,P501190,False,False,False,False,False,True
sephora,P474824,False,False,False,False,False,False
sephora,P398761,False,False,False,False,False,False
sephora,P501169,False,False,False,False,False,False
sephora,P501157,False,False,False,False,False,False
sephora,P427393,False,False,True,False,False,True
sephora,P474823,False,False,False,False,True,False
sephora,P416755,False,False,False,False,False,True
sephora,P479313,False,False,False,False,False,True
sephora,P385773,True,False,False,False,False,False
sephora,P413613,False,False,False,False,False,False
sephora,P503927,False,False,False,False,False,False
sephora,P501166,False,False,False,False,False,False
sephora,P481341,False,False,False,False,False,True
sephora,P411360,True,False,True,False,False,False
sephora,P481339,True,False,False,False,True,True
sephora,P481376,False,False,False,False,False,False
sephora,P503906,False,False,False,False,False,False
sephora,P471545,False,False,False,False,False,False
sephora,P411540,False,False,False,False,False,True
sephora,P411539,False,False,True,False,False,True
sephora,P423259,False,False,True,False,False,False
sephora,P467615,False,False,True,False,False,True
sephora,P448185,False,False,True,False,False,True
sephora,P454019,False,False,False,False,False,False
sephora,P501005,False,False,True,False,False,True
sephora,P442857,False,False,False,False,False,False
sephora,P457008,False,False,False,False,False,True
sephora,P448184,False,False,True,False,False,True
sephora,P454086,False,False,False,False,False,False
sephora,P457521,False,False,True,False,False,True
sephora,P429250,False,False,True,False,False,True
sephora,P454085,False,False,False,False,False,False
sephora,P473828,False,False,False,False,False,False
sephora,P429529,False,False,False,False,False,True
sephora,P479632,False,False,False,False,True,False
sephora,P504007,False,False,False,False,False,False
sephora,P504042,False,False,False,False,False,False
sephora,P504001,False,False,False,False,True,True
sephora,P504064,False,False,False,False,False,False
sephora,P457522,False,False,False,False,False,True
sephora,P397624,False,False,False,False,False,False
sephora,P479633,False,False,False,False,False,False
sephora,P397623,False,False,False,False,False,True
sephora,P397622,False,False,False,False,False,True
sephora,P442854,False,False,False,False,False,False
sephora,P501031,True,False,False,False,False,False
sephora,P442853,False,False,False,False,False,False
sephora,P397625,False,False,False,False,False,False
sephora,P433884,False,False,False,False,False,True
sephora,P397626,False,False,False,False,False,False
sephora,P397627,False,False,False,False,False,False
sephora,P481699,False,False,False,False,False,False
sephora,P457011,False,False,False,False,False,True
sephora,P457012,False,False,False,False,False,True
sephora,P457010,False,False,False,False,False,True
sephora,P457009,False,False,False,False,False,True
sephora,P459127,False,False,False,False,False,False
sephora,P459130,False,False,True,False,False,False
sephora,P459128,False,False,False,False,False,False
sephora,P459129,False,False,False,False,False,True
sephora,P469121,True,False,False,False,False,True
sephora,P480441,False,False,False,False,False,False
sephora,P480440,False,False,False,False,False,False
sephora,P464238,True,False,False,False,False,True
sephora,P464243,True,False,False,False,False,False
sephora,P464239,False,False,False,False,False,True
sephora,P464245,True,False,True,False,False,False
sephora,P464241,False,False,False,False,False,False
sephora,P464234,False,False,False,False,False,True
sephora,P464235,False,False,False,False,False,True
sephora,P483128,False,False,False,False,False,True
sephora,P464242,False,False,False,False,False,False
sephora,P464244,False,False,False,False,False,False
sephora,P464240,False,False,False,False,False,False
sephora,P464237,False,False,False,False,False,False
sephora,P427421,False,False,False,False,False,False
sephora,P392246,False,False,False,False,False,False
sephora,P426836,False,False,False,False,False,False
sephora,P406712,False,False,False,False,False,False
sephora,P415777,False,False,False,False,False,False
sephora,P432668,False,False,False,False,False,False
sephora,P446938,False,False,False,False,False,False
sephora,P403818,False,False,False,False,False,False
sephora,P392245,False,False,False,False,False,False
sephora,P400259,False,False,False,False,False,False
sephora,P442566,False,False,False,False,False,False
sephora,P429515,False,False,True,False,False,False
sephora,P419222,False,False,False,False,False,False
sephora,P439926,False,False,False,False,False,False
sephora,P454120,False,False,False,False,False,False
sephora,P419223,False,False,False,False,False,False
sephora,P460515,False,False,False,False,False,False
sephora,P419221,False,False,False,False,False,False
sephora,P470024,False,False,False,False,False,False
sephora,P466117,False,False,False,False,False,False
sephora,P477985,False,False,False,False,False,False
sephora,P392248,False,False,True,False,False,False
sephora,P501028,False,False,False,False,False,False
sephora,P503693,False,False,False,False,False,False
sephora,P392249,False,False,True,False,False,False
sephora,P424378,False,False,False,False,False,False
sephora,P473304,False,False,False,False,False,False
sephora,P475932,False,False,False,False,False,False
sephora,P481701,False,False,False,False,False,True
sephora,P501421,False,False,False,False,False,False
sephora,P479839,True,False,False,False,False,True
sephora,P481084,True,False,False,False,False,True
sephora,P461159,False,False,False,False,False,False
sephora,P461933,False,False,False,False,False,False
sephora,P500701,False,False,False,False,False,True
sephora,P473820,False,False,False,False,False,True
sephora,P501176,True,False,False,False,False,False
sephora,P380000,True,False,False,False,False,True
sephora,P482529,False,False,False,False,False,False
sephora,P380027,True,False,False,False,False,False
sephora,P379995,True,False,True,False,False,True
sephora,P406529,False,False,False,False,False,False
sephora,P422648,True,False,False,False,False,True
sephora,P399934,True,False,False,False,False,True
sephora,P392892,False,False,False,False,False,False
sephora,P446908,False,False,False,False,False,True
sephora,P380030,False,False,True,False,False,True
sephora,P422649,True,False,True,False,False,True
sephora,P408273,False,False,False,False,False,False
sephora,P405032,False,False,False,False,False,True
sephora,P454939,True,False,False,False,False,True
sephora,P380001,True,False,False,False,False,True
sephora,P392891,True,False,False,False,False,True
sephora,P417359,False,False,False,False,False,False
sephora,P427513,True,False,False,False,False,True
sephora,P427640,False,False,False,False,False,True
sephora,P481081,True,False,False,False,False,True
sephora,P481082,False,False,True,False,False,True
sephora,P481397,True,False,False,False,False,True
sephora,P505174,True,False,True,False,False,False
sephora,P230538,False,False,False,False,False,False
sephora,P2043,False,False,False,False,False,False
sephora,P2046,False,False,False,False,False,False
sephora,P476683,True,False,True,True,False,False
sephora,P482675,False,False,True,False,False,False
sephora,P476679,False,False,False,False,False,False
sephora,P481086,True,False,False,False,False,False
sephora,P476678,True,False,False,False,False,False
sephora,P476674,False,False,True,False,False,False
sephora,P476675,False,False,True,False,False,False
sephora,P500705,False,False,False,False,False,False
sephora,P501017,False,False,False,False,False,False
sephora,P476676,False,False,False,False,False,False
sephora,P476680,False,False,False,False,False,False
sephora,P501004,False,False,False,False,False,False
sephora,P476681,False,False,False,False,False,False
sephora,P501024,False,False,False,False,False,False
sephora,P476677,False,False,False,False,False,False
sephora,P481085,False,False,False,False,False,False
sephora,P505171,False,False,False,False,False,False
sephora,P505172,False,False,False,False,False,False
sephora,P417238,False,False,False,False,False,False
sephora,P450271,True,False,False,False,True,False
sephora,P434548,False,False,False,False,False,False
sephora,P458209,False,False,False,False,False,False
sephora,P463036,False,False,False,False,False,False
sephora,P471025,False,False,False,False,False,False
sephora,P479318,False,False,False,False,False,False
sephora,P431187,False,False,False,False,False,False
sephora,P428416,False,False,False,False,False,False
sephora,P482676,False,False,False,False,False,False
sephora,P459141,False,False,False,False,False,False
sephora,P480301,False,False,False,False,False,False
sephora,P477157,False,False,False,False,False,False
sephora,P503879,False,False,False,False,False,False
sephora,P414293,False,False,False,False,False,False
sephora,P466661,False,False,False,False,False,False
sephora,P500288,False,False,False,False,False,False
sephora,P444226,False,False,False,False,False,False
sephora,P449188,False,False,False,False,False,False
sephora,P475540,False,False,False,False,False,False
sephora,P480444,False,False,False,False,False,False
sephora,P504614,False,False,False,False,False,False
sephora,P467249,True,False,False,False,False,True
sephora,P500307,False,False,False,False,False,True
sephora,P467248,True,False,False,False,False,False
sephora,P467247,True,False,False,False,False,False
sephora,P482264,False,False,False,False,False,False
sephora,P503692,False,False,False,False,False,False
sephora,P501581,True,False,False,False,False,False
sephora,P500894,True,False,False,False,False,False
sephora,P503250,False,False,False,False,False,True
sephora,P479319,True,False,False,False,False,False
sephora,P467250,True,False,False,False,False,False
sephora,P504240,True,False,False,False,False,False
sephora,P469087,True,False,False,False,False,True
sephora,P476485,True,False,False,False,False,True
sephora,P480166,True,False,False,False,False,True
sephora,P504880,True,False,False,False,False,False
sephora,P476496,True,False,False,False,False,False
sephora,P248407,False,False,False,False,False,True
sephora,P248404,False,False,False,False,False,False
sephora,P278317,False,False,False,False,False,False
sephora,P415237,False,False,False,False,False,True
sephora,P426707,False,False,False,False,False,True
sephora,P384539,False,False,False,False,False,False
sephora,P375534,False,False,False,False,False,True
sephora,P393076,False,False,False,False,False,True
sephora,P468821,False,False,False,False,False,True
sephora,P447603,False,False,False,False,False,False
sephora,P441220,False,False,False,False,False,False
sephora,P456994,False,False,False,False,False,True
sephora,P500756,False,False,False,False,False,False
sephora,P455894,False,False,False,False,False,True
sephora,P483658,False,False,False,False,False,False
sephora,P467115,False,False,False,False,False,True
sephora,P442713,False,False,True,False,False,False
sephora,P416825,False,False,False,False,False,True
sephora,P500746,False,False,False,False,False,False
sephora,P503809,False,False,False,False,False,False
sephora,P461161,False,False,False,False,False,False
sephora,P480603,False,False,False,False,False,False
sephora,P479840,False,False,False,False,False,False
sephora,P461162,False,False,False,False,False,False
sephora,P472031,False,False,False,False,False,True
sephora,P440981,False,False,False,False,False,False
sephora,P500998,False,False,False,False,False,False
sephora,P461935,False,False,False,False,False,True
sephora,P419633,False,False,False,False,False,False
sephora,P461936,False,False,False,False,False,True
sephora,P405827,False,False,False,False,False,False
sephora,P468652,False,False,False,False,False,False
sephora,P433466,True,False,False,False,False,False
sephora,P474830,False,False,False,False,False,False
sephora,P436346,True,False,False,False,False,False
sephora,P433465,True,False,False,False,False,False
sephora,P461937,False,False,False,False,False,True
sephora,P436343,True,False,False,False,False,False
sephora,P436347,True,False,False,False,False,False
sephora,P469862,True,False,False,False,False,False
sephora,P469818,False,False,False,False,False,False
sephora,P7880,False,False,False,False,False,False
sephora,P302103,True,False,False,False,False,False
sephora,P12336,False,False,False,False,False,False
sephora,P421243,True,False,False,False,False,False
sephora,P500633,True,False,False,False,False,False
sephora,P471237,False,False,False,False,False,True
sephora,P440312,True,False,False,False,False,False
sephora,P503936,True,False,False,False,False,False
sephora,P417936,True,False,False,False,False,False
sephora,P445827,True,False,False,False,False,False
sephora,P442858,False,False,False,False,False,True
sephora,P500777,True,False,False,False,False,False
sephora,P479841,True,False,False,False,False,False
sephora,P12295,True,False,False,False,False,False
sephora,P454378,False,False,False,False,False,True
sephora,P457005,False,False,False,False,False,False
sephora,P39970,False,False,False,False,False,False
sephora,P217513,True,False,False,False,False,False
sephora,P454396,False,False,False,False,False,True
sephora,P466122,True,False,False,False,False,False
sephora,P457517,True,False,False,False,False,False
sephora,P384778,True,False,False,False,False,True
sephora,P474832,True,False,False,False,False,True
sephora,P442003,True,False,False,False,False,False
sephora,P426080,False,False,False,False,False,True
sephora,P391799,True,False,False,False,False,True
sephora,P420158,True,False,False,False,False,False
sephora,P481703,True,False,False,False,False,True
sephora,P403748,True,False,False,False,False,False
sephora,P450210,True,False,False,False,False,True
sephora,P439626,True,False,False,False,False,False
sephora,P472466,False,False,False,False,False,True
sephora,P500012,False,False,False,False,False,False
sephora,P429538,False,False,False,False,False,True
sephora,P503226,True,False,False,False,False,True
sephora,P481704,True,False,False,False,False,True
sephora,P503915,True,False,False,False,False,False
sephora,P505493,True,False,False,False,False,False
sephora,P505509,True,False,False,False,False,False
sephora,P505233,False,False,False,False,False,False
sephora,P504523,False,False,False,False,False,False
sephora,P504524,False,False,False,False,False,False
sephora,P504794,False,False,False,False,False,True
sephora,P504786,True,False,False,False,False,False
sephora,P504773,False,False,False,False,False,False
sephora,P504774,False,False,False,False,False,False
sephora,P504795,False,False,False,False,False,False
sephora,P504919,False,False,False,False,False,False
sephora,P504784,False,False,False,False,False,False
sephora,P504778,False,False,False,False,False,False
sephora,P504780,False,False,False,False,False,True
sephora,P504810,False,False,False,False,False,True
sephora,P504815,False,False,False,False,False,False
sephora,P504790,False,False,False,False,False,False
sephora,P458219,True,False,False,False,False,False
sephora,P466123,True,False,False,False,False,False
sephora,P428819,True,False,False,False,False,False
sephora,P462699,True,False,False,False,False,False
sephora,P447791,True,False,False,False,False,False
sephora,P479327,True,False,False,False,False,False
sephora,P460516,False,False,False,False,False,False
sephora,P470529,False,False,False,False,False,False
sephora,P481989,True,False,False,False,False,True
sephora,P436359,True,False,False,False,False,False
sephora,P455236,True,False,False,False,False,False
sephora,P482535,True,False,False,False,False,False
sephora,P442744,True,False,False,False,False,False
sephora,P472468,True,False,False,False,False,False
sephora,P501760,False,False,False,False,False,False
sephora,P475543,False,False,False,False,False,False
sephora,P501254,True,False,False,False,False,False
sephora,P503634,False,False,False,False,False,False
sephora,P504125,True,False,False,False,False,False
sephora,P504636,True,False,False,False,False,False
sephora,P456213,False,False,False,False,False,False
sephora,P456208,False,False,False,False,True,False
sephora,P471029,False,False,False,False,False,False
sephora,P460578,False,False,False,False,False,False
sephora,P461165,False,False,False,False,False,False
sephora,P480606,False,False,False,False,False,False
sephora,P501243,False,False,False,False,False,False
sephora,P458964,False,False,False,False,False,False
sephora,P468143,False,False,False,False,False,False
sephora,P456210,False,False,False,False,False,False
sephora,P505408,False,False,True,False,False,False
sephora,P464250,False,False,False,False,False,False
sephora,P458961,False,False,False,False,False,False
sephora,P458962,False,False,False,False,False,False
sephora,P483058,False,False,False,False,False,False
sephora,P500471,True,False,False,False,False,True
sephora,P474953,True,False,False,False,False,False
sephora,P461451,True,False,False,False,False,False
sephora,P501236,True,False,False,False,False,True
sephora,P408678,True,False,False,False,False,True
sephora,P469806,True,False,False,False,False,False
sephora,P457272,True,False,False,False,False,False
sephora,P450934,True,False,False,False,False,True
sephora,P450935,True,False,False,False,False,True
sephora,P481993,True,False,False,False,False,True
sephora,P500112,False,False,False,False,True,False
sephora,P500778,False,False,False,False,False,False
sephora,P500117,False,False,False,False,False,False
sephora,P483457,True,False,False,False,False,False
sephora,P400207,False,False,False,False,False,False
sephora,P400203,False,False,False,False,False,False
sephora,P479904,False,False,False,False,False,False
sephora,P460747,False,False,False,False,False,False
sephora,P442564,False,False,False,False,False,False
sephora,P437981,False,False,False,False,False,False
sephora,P400204,False,False,False,False,False,False
sephora,P479903,False,False,False,False,False,False
sephora,P407444,False,False,False,False,False,False
sephora,P421600,False,False,False,False,False,False
sephora,P454100,False,False,False,False,False,False
sephora,P481096,False,False,False,False,False,False
sephora,P400205,False,False,False,False,False,False
sephora,P474326,False,False,False,False,False,False
sephora,P474325,False,False,False,False,False,False
sephora,P471033,False,False,False,False,False,False
sephora,P503923,False,False,False,False,False,False
sephora,P450583,False,False,False,False,False,False
sephora,P500988,False,False,False,False,False,False
sephora,P483661,False,False,False,False,False,False
sephora,P452004,False,False,False,False,False,False
sephora,P505316,False,False,False,False,False,False
sephora,P481334,False,False,False,False,False,False
sephora,P504637,False,False,False,False,False,False
sephora,P480608,False,False,False,False,False,False
sephora,P469831,False,False,False,False,False,True
sephora,P469832,True,False,False,False,False,False
sephora,P469833,False,False,False,False,False,False
sephora,P469830,False,False,False,False,False,False
sephora,P476686,False,False,False,False,False,False
sephora,P469801,True,False,False,False,False,False
sephora,P469829,False,False,False,False,False,False
sephora,P469850,False,False,False,False,False,False
sephora,P476428,False,False,False,False,False,False
sephora,P500614,False,False,False,False,False,False
sephora,P481710,False,False,False,False,False,False
sephora,P500245,False,False,False,False,False,False
sephora,P504071,False,False,False,False,False,False
sephora,P395417,False,False,False,False,False,False
sephora,P469478,True,False,False,True,False,False
sephora,P481712,True,False,False,False,False,False
sephora,P458958,True,False,False,False,False,False
sephora,P471037,False,False,False,False,False,True
sephora,P472469,False,False,False,False,False,False
sephora,P480447,False,False,False,False,False,True
sephora,P471039,False,False,True,False,False,False
sephora,P483127,False,False,False,False,False,True
sephora,P471038,False,False,False,False,False,False
sephora,P474329,False,False,False,False,False,False
sephora,P503865,False,False,False,False,False,True
sephora,P500687,False,False,False,False,False,False
sephora,P471041,False,False,False,False,False,False
sephora,P471042,False,False,False,False,False,False
sephora,P471040,False,False,False,False,False,False
sephora,P504892,False,False,False,False,False,False
sephora,P477413,False,False,False,False,False,False
sephora,P456392,True,False,False,False,False,True
sephora,P468658,False,False,False,False,False,False
sephora,P503891,True,False,False,False,False,True
sephora,P475951,True,False,False,False,True,False
sephora,P482006,True,False,False,False,False,False
sephora,P456395,True,False,False,False,True,False
sephora,P475112,False,False,False,False,False,False
sephora,P468672,True,False,False,False,True,False
sephora,P482007,True,False,False,False,False,False
sephora,P468671,True,False,False,False,False,False
sephora,P503928,True,False,False,False,False,False
sephora,P503890,True,False,False,False,False,False
sephora,P503942,True,False,False,False,False,False
sephora,P503930,True,False,False,False,False,True
sephora,P503935,True,False,False,False,False,False
sephora,P503894,True,False,False,False,False,False
sephora,P431180,True,False,False,False,True,False
sephora,P431181,True,False,False,False,False,False
sephora,P474957,True,False,False,False,False,False
sephora,P474956,True,False,False,False,False,False
sephora,P459140,True,False,False,False,False,False
sephora,P431419,True,False,False,False,False,False
sephora,P411403,True,False,False,False,False,True
sephora,P433435,False,False,False,False,False,True
sephora,P411401,False,False,False,False,False,True
sephora,P411393,False,False,False,False,False,True
sephora,P502656,False,False,False,False,True,True
sephora,P439057,False,False,False,False,False,True
sephora,P426829,True,False,False,False,False,False
sephora,P454837,True,False,False,False,True,True
sephora,P482681,True,False,False,False,False,False
sephora,P474332,False,False,False,False,False,False
sephora,P474330,True,False,False,False,False,False
sephora,P474333,False,False,False,False,True,False
sephora,P448934,True,False,False,False,True,False
sephora,P468369,True,False,False,False,False,True
sephora,P427641,True,False,False,False,False,True
sephora,P480610,True,False,False,False,True,False
sephora,P12573,False,False,False,False,False,True
sephora,P474057,False,False,False,False,False,True
sephora,P472471,False,False,False,False,False,True
sephora,P432240,False,False,False,False,False,False
sephora,P476571,True,False,False,False,False,True
sephora,P472470,False,False,False,False,False,False
sephora,P467126,False,False,False,False,False,False
sephora,P467124,True,False,False,False,False,True
sephora,P467123,False,False,False,False,False,True
sephora,P467122,False,False,False,False,False,True
sephora,P467120,True,False,False,False,False,False
sephora,P467118,False,False,False,False,False,False
sephora,P500318,False,False,False,False,False,False
sephora,P218700,False,False,False,False,False,False
sephora,P283501,False,False,False,False,False,False
sephora,P404338,False,False,False,False,False,False
sephora,P377570,False,False,False,False,False,False
sephora,P384780,False,False,False,False,False,False
sephora,P454084,False,False,False,False,False,False
sephora,P458900,True,False,False,False,False,False
sephora,P471043,False,False,False,False,False,False
sephora,P446641,False,False,False,False,False,False
sephora,P394124,True,False,False,False,False,True
sephora,P504044,False,False,False,False,False,False
sephora,P482269,True,False,False,False,False,False
sephora,P504277,False,False,False,False,False,False
sephora,P232903,False,False,False,False,False,False
sephora,P232915,False,False,False,False,True,False
sephora,P421276,False,False,False,False,False,True
sephora,P404322,False,False,False,False,False,True
sephora,P232906,False,False,False,False,False,True
sephora,P415667,True,False,False,False,False,False
sephora,P232910,False,False,False,False,False,False
sephora,P232907,False,False,False,False,True,False
sephora,P306941,False,False,False,False,False,True
sephora,P377368,False,False,False,False,False,True
sephora,P442867,False,False,False,False,False,False
sephora,P415202,True,False,False,False,False,True
sephora,P457695,False,False,False,False,False,True
sephora,P439927,False,False,False,False,False,False
sephora,P232902,False,False,False,False,False,False
sephora,P448932,False,False,False,False,False,False
sephora,P440305,True,False,False,False,False,False
sephora,P457697,False,False,False,False,False,False
sephora,P457696,False,False,False,False,False,False
sephora,P411881,False,False,False,False,False,True
sephora,P470535,True,False,False,False,False,True
sephora,P436365,True,False,False,False,False,True
sephora,P412117,False,False,False,False,False,True
sephora,P433468,False,False,False,False,False,True
sephora,P469111,False,False,False,False,False,False
sephora,P471045,False,False,False,False,False,True
sephora,P469112,True,False,False,False,False,True
sephora,P421271,False,False,False,False,False,True
sephora,P502200,True,False,False,False,False,False
